itt,time_au,time_as,para_z,dia_z,total_z
3307,66.1400000000,1599.8500935504,-1.705646000000e-04,6.063313000000e-05,-1.099315000000e-04
3308,66.1600000000,1600.3338704157,-1.649303000000e-04,6.063313000000e-05,-1.042972000000e-04
3309,66.1800000000,1600.8176472810,-1.593466000000e-04,6.063313000000e-05,-9.871351000000e-05
3310,66.2000000000,1601.3014241463,-1.538154000000e-04,6.063313000000e-05,-9.318226000000e-05
3311,66.2200000000,1601.7852010116,-1.483383000000e-04,6.063313000000e-05,-8.770516000000e-05
3312,66.2400000000,1602.2689778769,-1.429170000000e-04,6.063313000000e-05,-8.228390000000e-05
3313,66.2600000000,1602.7527547422,-1.375533000000e-04,6.063313000000e-05,-7.692012000000e-05
3314,66.2800000000,1603.2365316075,-1.322486000000e-04,6.063313000000e-05,-7.161543000000e-05
3315,66.3000000000,1603.7203084728,-1.270045000000e-04,6.063313000000e-05,-6.637140000000e-05
3316,66.3200000000,1604.2040853381,-1.218227000000e-04,6.063313000000e-05,-6.118955000000e-05
3317,66.3400000000,1604.6878622034,-1.167045000000e-04,6.063313000000e-05,-5.607136000000e-05
3318,66.3600000000,1605.1716390687,-1.116514000000e-04,6.063313000000e-05,-5.101829000000e-05
3319,66.3800000000,1605.6554159340,-1.066649000000e-04,6.063313000000e-05,-4.603175000000e-05
3320,66.4000000000,1606.1391927993,-1.017462000000e-04,6.063313000000e-05,-4.111311000000e-05
3321,66.4200000000,1606.6229696646,-9.689683000000e-05,6.063313000000e-05,-3.626370000000e-05
3322,66.4400000000,1607.1067465299,-9.211794000000e-05,6.063313000000e-05,-3.148481000000e-05
3323,66.4600000000,1607.5905233952,-8.741084000000e-05,6.063313000000e-05,-2.677771000000e-05
3324,66.4800000000,1608.0743002605,-8.277676000000e-05,6.063313000000e-05,-2.214363000000e-05
3325,66.5000000000,1608.5580771258,-7.821688000000e-05,6.063313000000e-05,-1.758374000000e-05
3326,66.5200000000,1609.0418539911,-7.373235000000e-05,6.063313000000e-05,-1.309922000000e-05
3327,66.5400000000,1609.5256308564,-6.932430000000e-05,6.063313000000e-05,-8.691173000000e-06
3328,66.5600000000,1610.0094077217,-6.499383000000e-05,6.063313000000e-05,-4.360693000000e-06
3329,66.5800000000,1610.4931845870,-6.074197000000e-05,6.063313000000e-05,-1.088362000000e-07
3330,66.6000000000,1610.9769614523,-5.656976000000e-05,6.063313000000e-05,4.063375000000e-06
3331,66.6200000000,1611.4607383176,-5.247818000000e-05,6.063313000000e-05,8.154948000000e-06
3332,66.6400000000,1611.9445151829,-4.846821000000e-05,6.063313000000e-05,1.216492000000e-05
3333,66.6600000000,1612.4282920482,-4.454077000000e-05,6.063313000000e-05,1.609236000000e-05
3334,66.6800000000,1612.9120689135,-4.069676000000e-05,6.063313000000e-05,1.993637000000e-05
3335,66.7000000000,1613.3958457788,-3.693707000000e-05,6.063313000000e-05,2.369606000000e-05
3336,66.7200000000,1613.8796226441,-3.326253000000e-05,6.063313000000e-05,2.737061000000e-05
3337,66.7400000000,1614.3633995094,-2.967396000000e-05,6.063313000000e-05,3.095917000000e-05
3338,66.7600000000,1614.8471763747,-2.617216000000e-05,6.063313000000e-05,3.446097000000e-05
3339,66.7800000000,1615.3309532400,-2.275790000000e-05,6.063313000000e-05,3.787523000000e-05
3340,66.8000000000,1615.8147301053,-1.943191000000e-05,6.063313000000e-05,4.120122000000e-05
3341,66.8200000000,1616.2985069706,-1.619491000000e-05,6.063313000000e-05,4.443822000000e-05
3342,66.8400000000,1616.7822838359,-1.304760000000e-05,6.063313000000e-05,4.758553000000e-05
3343,66.8600000000,1617.2660607012,-9.990638000000e-06,6.063313000000e-05,5.064249000000e-05
3344,66.8800000000,1617.7498375665,-7.024675000000e-06,6.063313000000e-05,5.360846000000e-05
3345,66.9000000000,1618.2336144318,-4.150332000000e-06,6.063313000000e-05,5.648280000000e-05
3346,66.9200000000,1618.7173912971,-1.368209000000e-06,6.063313000000e-05,5.926492000000e-05
3347,66.9400000000,1619.2011681624,1.321117000000e-06,6.063313000000e-05,6.195425000000e-05
3348,66.9600000000,1619.6849450277,3.917088000000e-06,6.063313000000e-05,6.455022000000e-05
3349,66.9800000000,1620.1687218930,6.419169000000e-06,6.063313000000e-05,6.705230000000e-05
3350,67.0000000000,1620.6524987584,8.826847000000e-06,6.063313000000e-05,6.945998000000e-05
3351,67.0200000000,1621.1362756237,1.113963000000e-05,6.063313000000e-05,7.177276000000e-05
3352,67.0400000000,1621.6200524890,1.335704000000e-05,6.063313000000e-05,7.399017000000e-05
3353,67.0600000000,1622.1038293543,1.547863000000e-05,6.063313000000e-05,7.611176000000e-05
3354,67.0800000000,1622.5876062196,1.750396000000e-05,6.063313000000e-05,7.813709000000e-05
3355,67.1000000000,1623.0713830849,1.943263000000e-05,6.063313000000e-05,8.006576000000e-05
3356,67.1200000000,1623.5551599502,2.126424000000e-05,6.063313000000e-05,8.189737000000e-05
3357,67.1400000000,1624.0389368155,2.299842000000e-05,6.063313000000e-05,8.363155000000e-05
3358,67.1600000000,1624.5227136808,2.463482000000e-05,6.063313000000e-05,8.526795000000e-05
3359,67.1800000000,1625.0064905461,2.617311000000e-05,6.063313000000e-05,8.680624000000e-05
3360,67.2000000000,1625.4902674114,2.761298000000e-05,6.063313000000e-05,8.824611000000e-05
3361,67.2200000000,1625.9740442767,2.895413000000e-05,6.063313000000e-05,8.958727000000e-05
3362,67.2400000000,1626.4578211420,3.019631000000e-05,6.063313000000e-05,9.082945000000e-05
3363,67.2600000000,1626.9415980073,3.133927000000e-05,6.063313000000e-05,9.197240000000e-05
3364,67.2800000000,1627.4253748726,3.238278000000e-05,6.063313000000e-05,9.301591000000e-05
3365,67.3000000000,1627.9091517379,3.332663000000e-05,6.063313000000e-05,9.395976000000e-05
3366,67.3200000000,1628.3929286032,3.417066000000e-05,6.063313000000e-05,9.480379000000e-05
3367,67.3400000000,1628.8767054685,3.491470000000e-05,6.063313000000e-05,9.554783000000e-05
3368,67.3600000000,1629.3604823338,3.555862000000e-05,6.063313000000e-05,9.619175000000e-05
3369,67.3800000000,1629.8442591991,3.610232000000e-05,6.063313000000e-05,9.673545000000e-05
3370,67.4000000000,1630.3280360644,3.654571000000e-05,6.063313000000e-05,9.717884000000e-05
3371,67.4200000000,1630.8118129297,3.688874000000e-05,6.063313000000e-05,9.752187000000e-05
3372,67.4400000000,1631.2955897950,3.713137000000e-05,6.063313000000e-05,9.776450000000e-05
3373,67.4600000000,1631.7793666603,3.727361000000e-05,6.063313000000e-05,9.790674000000e-05
3374,67.4800000000,1632.2631435256,3.731548000000e-05,6.063313000000e-05,9.794861000000e-05
3375,67.5000000000,1632.7469203909,3.725703000000e-05,6.063313000000e-05,9.789017000000e-05
3376,67.5200000000,1633.2306972562,3.709836000000e-05,6.063313000000e-05,9.773150000000e-05
3377,67.5400000000,1633.7144741215,3.683958000000e-05,6.063313000000e-05,9.747272000000e-05
3378,67.5600000000,1634.1982509868,3.648084000000e-05,6.063313000000e-05,9.711397000000e-05
3379,67.5800000000,1634.6820278521,3.602232000000e-05,6.063313000000e-05,9.665545000000e-05
3380,67.6000000000,1635.1658047174,3.546424000000e-05,6.063313000000e-05,9.609737000000e-05
3381,67.6200000000,1635.6495815827,3.480684000000e-05,6.063313000000e-05,9.543998000000e-05
3382,67.6400000000,1636.1333584480,3.405043000000e-05,6.063313000000e-05,9.468356000000e-05
3383,67.6600000000,1636.6171353133,3.319531000000e-05,6.063313000000e-05,9.382844000000e-05
3384,67.6800000000,1637.1009121786,3.224185000000e-05,6.063313000000e-05,9.287499000000e-05
3385,67.7000000000,1637.5846890439,3.119046000000e-05,6.063313000000e-05,9.182360000000e-05
3386,67.7200000000,1638.0684659092,3.004158000000e-05,6.063313000000e-05,9.067472000000e-05
3387,67.7400000000,1638.5522427745,2.879570000000e-05,6.063313000000e-05,8.942883000000e-05
3388,67.7600000000,1639.0360196398,2.745333000000e-05,6.063313000000e-05,8.808646000000e-05
3389,67.7800000000,1639.5197965051,2.601505000000e-05,6.063313000000e-05,8.664819000000e-05
3390,67.8000000000,1640.0035733704,2.448148000000e-05,6.063313000000e-05,8.511461000000e-05
3391,67.8200000000,1640.4873502357,2.285328000000e-05,6.063313000000e-05,8.348641000000e-05
3392,67.8400000000,1640.9711271010,2.113115000000e-05,6.063313000000e-05,8.176428000000e-05
3393,67.8600000000,1641.4549039663,1.931585000000e-05,6.063313000000e-05,7.994898000000e-05
3394,67.8800000000,1641.9386808316,1.740819000000e-05,6.063313000000e-05,7.804132000000e-05
3395,67.9000000000,1642.4224576969,1.540902000000e-05,6.063313000000e-05,7.604215000000e-05
3396,67.9200000000,1642.9062345622,1.331924000000e-05,6.063313000000e-05,7.395237000000e-05
3397,67.9400000000,1643.3900114275,1.113981000000e-05,6.063313000000e-05,7.177294000000e-05
3398,67.9600000000,1643.8737882928,8.871740000000e-06,6.063313000000e-05,6.950487000000e-05
3399,67.9800000000,1644.3575651581,6.516090000000e-06,6.063313000000e-05,6.714922000000e-05
3400,68.0000000000,1644.8413420234,4.073974000000e-06,6.063313000000e-05,6.470711000000e-05
3401,68.0200000000,1645.3251188887,1.546561000000e-06,6.063313000000e-05,6.217969000000e-05
3402,68.0400000000,1645.8088957540,-1.064923000000e-06,6.063313000000e-05,5.956821000000e-05
3403,68.0600000000,1646.2926726193,-3.759202000000e-06,6.063313000000e-05,5.687393000000e-05
3404,68.0800000000,1646.7764494846,-6.534938000000e-06,6.063313000000e-05,5.409819000000e-05
3405,68.1000000000,1647.2602263499,-9.390741000000e-06,6.063313000000e-05,5.124239000000e-05
3406,68.1200000000,1647.7440032152,-1.232516000000e-05,6.063313000000e-05,4.830797000000e-05
3407,68.1400000000,1648.2277800805,-1.533670000000e-05,6.063313000000e-05,4.529643000000e-05
3408,68.1600000000,1648.7115569458,-1.842379000000e-05,6.063313000000e-05,4.220934000000e-05
3409,68.1800000000,1649.1953338111,-2.158482000000e-05,6.063313000000e-05,3.904831000000e-05
3410,68.2000000000,1649.6791106764,-2.481810000000e-05,6.063313000000e-05,3.581503000000e-05
3411,68.2200000000,1650.1628875417,-2.812192000000e-05,6.063313000000e-05,3.251121000000e-05
3412,68.2400000000,1650.6466644070,-3.149447000000e-05,6.063313000000e-05,2.913866000000e-05
3413,68.2600000000,1651.1304412723,-3.493392000000e-05,6.063313000000e-05,2.569921000000e-05
3414,68.2800000000,1651.6142181376,-3.843837000000e-05,6.063313000000e-05,2.219477000000e-05
3415,68.3000000000,1652.0979950029,-4.200585000000e-05,6.063313000000e-05,1.862729000000e-05
3416,68.3200000000,1652.5817718682,-4.563435000000e-05,6.063313000000e-05,1.499878000000e-05
3417,68.3400000000,1653.0655487335,-4.932182000000e-05,6.063313000000e-05,1.131131000000e-05
3418,68.3600000000,1653.5493255988,-5.306613000000e-05,6.063313000000e-05,7.567002000000e-06
3419,68.3800000000,1654.0331024641,-5.686511000000e-05,6.063313000000e-05,3.768024000000e-06
3420,68.4000000000,1654.5168793294,-6.071653000000e-05,6.063313000000e-05,-8.339944000000e-08
3421,68.4200000000,1655.0006561947,-6.461813000000e-05,6.063313000000e-05,-3.984993000000e-06
3422,68.4400000000,1655.4844330600,-6.856756000000e-05,6.063313000000e-05,-7.934432000000e-06
3423,68.4600000000,1655.9682099253,-7.256248000000e-05,6.063313000000e-05,-1.192934000000e-05
3424,68.4800000000,1656.4519867906,-7.660044000000e-05,6.063313000000e-05,-1.596731000000e-05
3425,68.5000000000,1656.9357636559,-8.067899000000e-05,6.063313000000e-05,-2.004585000000e-05
3426,68.5200000000,1657.4195405212,-8.479561000000e-05,6.063313000000e-05,-2.416247000000e-05
3427,68.5400000000,1657.9033173865,-8.894775000000e-05,6.063313000000e-05,-2.831462000000e-05
3428,68.5600000000,1658.3870942518,-9.313281000000e-05,6.063313000000e-05,-3.249968000000e-05
3429,68.5800000000,1658.8708711171,-9.734816000000e-05,6.063313000000e-05,-3.671503000000e-05
3430,68.6000000000,1659.3546479824,-1.015911000000e-04,6.063313000000e-05,-4.095800000000e-05
3431,68.6200000000,1659.8384248477,-1.058590000000e-04,6.063313000000e-05,-4.522587000000e-05
3432,68.6400000000,1660.3222017130,-1.101490000000e-04,6.063313000000e-05,-4.951590000000e-05
3433,68.6600000000,1660.8059785783,-1.144584000000e-04,6.063313000000e-05,-5.382532000000e-05
3434,68.6800000000,1661.2897554436,-1.187844000000e-04,6.063313000000e-05,-5.815131000000e-05
3435,68.7000000000,1661.7735323089,-1.231242000000e-04,6.063313000000e-05,-6.249104000000e-05
3436,68.7200000000,1662.2573091742,-1.274748000000e-04,6.063313000000e-05,-6.684165000000e-05
3437,68.7400000000,1662.7410860395,-1.318334000000e-04,6.063313000000e-05,-7.120025000000e-05
3438,68.7600000000,1663.2248629048,-1.361971000000e-04,6.063313000000e-05,-7.556394000000e-05
3439,68.7800000000,1663.7086397701,-1.405629000000e-04,6.063313000000e-05,-7.992978000000e-05
3440,68.8000000000,1664.1924166354,-1.449280000000e-04,6.063313000000e-05,-8.429483000000e-05
3441,68.8200000000,1664.6761935007,-1.492893000000e-04,6.063313000000e-05,-8.865614000000e-05
3442,68.8400000000,1665.1599703660,-1.536438000000e-04,6.063313000000e-05,-9.301072000000e-05
3443,68.8600000000,1665.6437472313,-1.579887000000e-04,6.063313000000e-05,-9.735559000000e-05
3444,68.8800000000,1666.1275240966,-1.623209000000e-04,6.063313000000e-05,-1.016878000000e-04
3445,68.9000000000,1666.6113009619,-1.666374000000e-04,6.063313000000e-05,-1.060042000000e-04
3446,68.9200000000,1667.0950778272,-1.709352000000e-04,6.063313000000e-05,-1.103020000000e-04
3447,68.9400000000,1667.5788546925,-1.752112000000e-04,6.063313000000e-05,-1.145781000000e-04
3448,68.9600000000,1668.0626315578,-1.794626000000e-04,6.063313000000e-05,-1.188295000000e-04
3449,68.9800000000,1668.5464084231,-1.836863000000e-04,6.063313000000e-05,-1.230531000000e-04
3450,69.0000000000,1669.0301852884,-1.878792000000e-04,6.063313000000e-05,-1.272461000000e-04
3451,69.0200000000,1669.5139621538,-1.920385000000e-04,6.063313000000e-05,-1.314054000000e-04
3452,69.0400000000,1669.9977390191,-1.961612000000e-04,6.063313000000e-05,-1.355281000000e-04
3453,69.0600000000,1670.4815158844,-2.002442000000e-04,6.063313000000e-05,-1.396111000000e-04
3454,69.0800000000,1670.9652927497,-2.042847000000e-04,6.063313000000e-05,-1.436516000000e-04
3455,69.1000000000,1671.4490696150,-2.082797000000e-04,6.063313000000e-05,-1.476466000000e-04
3456,69.1200000000,1671.9328464803,-2.122263000000e-04,6.063313000000e-05,-1.515932000000e-04
3457,69.1400000000,1672.4166233456,-2.161216000000e-04,6.063313000000e-05,-1.554885000000e-04
3458,69.1600000000,1672.9004002109,-2.199628000000e-04,6.063313000000e-05,-1.593297000000e-04
3459,69.1800000000,1673.3841770762,-2.237470000000e-04,6.063313000000e-05,-1.631139000000e-04
3460,69.2000000000,1673.8679539415,-2.274714000000e-04,6.063313000000e-05,-1.668383000000e-04
3461,69.2200000000,1674.3517308068,-2.311332000000e-04,6.063313000000e-05,-1.705001000000e-04
3462,69.2400000000,1674.8355076721,-2.347297000000e-04,6.063313000000e-05,-1.740966000000e-04
3463,69.2600000000,1675.3192845374,-2.382582000000e-04,6.063313000000e-05,-1.776251000000e-04
3464,69.2800000000,1675.8030614027,-2.417160000000e-04,6.063313000000e-05,-1.810828000000e-04
3465,69.3000000000,1676.2868382680,-2.451004000000e-04,6.063313000000e-05,-1.844672000000e-04
3466,69.3200000000,1676.7706151333,-2.484088000000e-04,6.063313000000e-05,-1.877757000000e-04
3467,69.3400000000,1677.2543919986,-2.516387000000e-04,6.063313000000e-05,-1.910056000000e-04
3468,69.3600000000,1677.7381688639,-2.547876000000e-04,6.063313000000e-05,-1.941545000000e-04
3469,69.3800000000,1678.2219457292,-2.578529000000e-04,6.063313000000e-05,-1.972198000000e-04
3470,69.4000000000,1678.7057225945,-2.608323000000e-04,6.063313000000e-05,-2.001992000000e-04
3471,69.4200000000,1679.1894994598,-2.637234000000e-04,6.063313000000e-05,-2.030902000000e-04
3472,69.4400000000,1679.6732763251,-2.665237000000e-04,6.063313000000e-05,-2.058906000000e-04
3473,69.4600000000,1680.1570531904,-2.692311000000e-04,6.063313000000e-05,-2.085979000000e-04
3474,69.4800000000,1680.6408300557,-2.718432000000e-04,6.063313000000e-05,-2.112101000000e-04
3475,69.5000000000,1681.1246069210,-2.743579000000e-04,6.063313000000e-05,-2.137248000000e-04
3476,69.5200000000,1681.6083837863,-2.767731000000e-04,6.063313000000e-05,-2.161400000000e-04
3477,69.5400000000,1682.0921606516,-2.790866000000e-04,6.063313000000e-05,-2.184535000000e-04
3478,69.5600000000,1682.5759375169,-2.812965000000e-04,6.063313000000e-05,-2.206634000000e-04
3479,69.5800000000,1683.0597143822,-2.834007000000e-04,6.063313000000e-05,-2.227676000000e-04
3480,69.6000000000,1683.5434912475,-2.853974000000e-04,6.063313000000e-05,-2.247643000000e-04
3481,69.6200000000,1684.0272681128,-2.872846000000e-04,6.063313000000e-05,-2.266515000000e-04
3482,69.6400000000,1684.5110449781,-2.890606000000e-04,6.063313000000e-05,-2.284275000000e-04
3483,69.6600000000,1684.9948218434,-2.907236000000e-04,6.063313000000e-05,-2.300905000000e-04
3484,69.6800000000,1685.4785987087,-2.922720000000e-04,6.063313000000e-05,-2.316389000000e-04
3485,69.7000000000,1685.9623755740,-2.937040000000e-04,6.063313000000e-05,-2.330709000000e-04
3486,69.7200000000,1686.4461524393,-2.950182000000e-04,6.063313000000e-05,-2.343850000000e-04
3487,69.7400000000,1686.9299293046,-2.962130000000e-04,6.063313000000e-05,-2.355798000000e-04
3488,69.7600000000,1687.4137061699,-2.972869000000e-04,6.063313000000e-05,-2.366538000000e-04
3489,69.7800000000,1687.8974830352,-2.982386000000e-04,6.063313000000e-05,-2.376055000000e-04
3490,69.8000000000,1688.3812599005,-2.990668000000e-04,6.063313000000e-05,-2.384337000000e-04
3491,69.8200000000,1688.8650367658,-2.997702000000e-04,6.063313000000e-05,-2.391370000000e-04
3492,69.8400000000,1689.3488136311,-3.003475000000e-04,6.063313000000e-05,-2.397144000000e-04
3493,69.8600000000,1689.8325904964,-3.007978000000e-04,6.063313000000e-05,-2.401646000000e-04
3494,69.8800000000,1690.3163673617,-3.011198000000e-04,6.063313000000e-05,-2.404866000000e-04
3495,69.9000000000,1690.8001442270,-3.013126000000e-04,6.063313000000e-05,-2.406794000000e-04
3496,69.9200000000,1691.2839210923,-3.013752000000e-04,6.063313000000e-05,-2.407420000000e-04
3497,69.9400000000,1691.7676979576,-3.013068000000e-04,6.063313000000e-05,-2.406736000000e-04
3498,69.9600000000,1692.2514748229,-3.011065000000e-04,6.063313000000e-05,-2.404733000000e-04
3499,69.9800000000,1692.7352516882,-3.007736000000e-04,6.063313000000e-05,-2.401405000000e-04
3500,70.0000000000,1693.2190285535,-3.003074000000e-04,6.063313000000e-05,-2.396743000000e-04
3501,70.0200000000,1693.7028054188,-2.997074000000e-04,6.063313000000e-05,-2.390742000000e-04
3502,70.0400000000,1694.1865822841,-2.989729000000e-04,6.063313000000e-05,-2.383397000000e-04
3503,70.0600000000,1694.6703591494,-2.981034000000e-04,6.063313000000e-05,-2.374703000000e-04
3504,70.0800000000,1695.1541360147,-2.970986000000e-04,6.063313000000e-05,-2.364655000000e-04
3505,70.1000000000,1695.6379128800,-2.959582000000e-04,6.063313000000e-05,-2.353250000000e-04
3506,70.1200000000,1696.1216897453,-2.946817000000e-04,6.063313000000e-05,-2.340486000000e-04
